"classe","codigo","vm","gc","lc","roe","divbr_pl","ll","ll_cresc","p_vpa","pl","ret_anual"
"ON","PEAB3",513901.031023333,FALSE,4.04057482806667,7.07767886195,0,TRUE,FALSE,0.997807655513333,12.3975120596333,NA
"ON","SHOW3",467361.05,TRUE,1.50413213966667,13.1953718,6.5510290394,TRUE,TRUE,1.49944464513333,13.1010695326667,2.09009998617011
"ON","JFEN3",465842.135426667,TRUE,1.4733966574,-99.6535482955,205.922014625,FALSE,FALSE,0.923503460933333,-0.963365768703333,-41.2115862747541
"ON","TPIS3",464420.403333333,FALSE,0.339648039226667,19.21955976,152.672947025,FALSE,FALSE,0.420008080946667,-29.7011511464,-29.8094550574715
"ON","CGRA3",439567.147236667,TRUE,2.79598842066667,12.017492758,0,TRUE,FALSE,0.903361508703333,7.41016974436667,11.4119546053088
"ON","KEPL3",412659.866666667,TRUE,1.33766236403333,-9.75580550005,19.5495803875,FALSE,FALSE,0.93345016087,-13.8818760498,-12.8595522398982
"ON","CREM3",405939.632066667,TRUE,1.13087090706667,8.0608307435,158.02579982,TRUE,FALSE,2.39072946576667,33.1221237493333,11.3614161307201
"ON","CEBR3",403346.067443333,FALSE,0.9937689009,17.662636008,58.152258366,TRUE,TRUE,0.67159733946,3.6353230492,NA
"ON","DOHL3",384700.74748,FALSE,6.8092946733,6.6954631846,3.1377773401,TRUE,FALSE,0.94644521119,31.281921571,NA
"ON","ROMI3",381545.91729,TRUE,2.02552763413333,8.20200498305,37.497357438,FALSE,FALSE,0.586840863156667,5.25211260913333,12.7666627958764
"ON","SGPS3",371000,TRUE,1.7032944293,2.3340203202,95.2525330485,FALSE,FALSE,0.328973631313333,2.82056616033333,-7.01892816095983
"ON","CRPG3",364663.62408,FALSE,5.19856000506667,21.1809698865,0.42929722902,TRUE,FALSE,1.093889939,5.6469896271,NA
"ON","RANI3",349255.866666667,FALSE,1.04531575958667,-31.434266405,249.49590556,FALSE,FALSE,0.967333366126667,-14.2392513982667,0.464210827536804
"ON","EUCA3",343753.76,FALSE,0.856125757456667,2.61510772525,30.1684988585,FALSE,TRUE,0.52061160527,15.357920481,NA
"ON","GSHP3",316218.714813333,TRUE,3.05963860858667,11.9824245402,133.429597025,FALSE,TRUE,0.30126830402,3.7962633097,-13.4777020407054
"ON","BIOM3",309651.622546667,TRUE,2.51361918353333,-47.266705608,188.964695565,FALSE,FALSE,3.93703249666667,-6.83323470856667,NA
"ON","MSPA3",303903.75,FALSE,3.40590760523333,1.4671094775,1.001039645905,FALSE,FALSE,0.328478010355,-10.53946217965,NA
"ON","CARD3",297092.126666667,TRUE,1.09192213348,19.5369856525,28.9524766465,TRUE,TRUE,1.35505944496667,7.06360850303333,20.6439940595391
"ON","TRIS3",296307.046666667,TRUE,2.819408717,8.57267178595,41.7761414605,TRUE,FALSE,0.560833641703333,32.2808532313,8.74986863486413
"ON","BRGE3",292246.807606667,FALSE,1.45712333906667,5.47744276905,0,TRUE,FALSE,0.26675321124,5.4728997081,NA
"ON","RPAD3",290468.96861,FALSE,2.836853654,4.89644668175,0,TRUE,FALSE,0.222898105665,4.5498208537,NA
"ON","AFLT3",280728.25,FALSE,19.8935184073333,26.1303341945,5.51681326615,TRUE,FALSE,5.5741929157,22.689874792,NA
"ON","NAFG3",272937.9,FALSE,1.42697987996667,18.50941343,37.661461779,TRUE,TRUE,0.80241632245,4.8972404141,NA
"ON","SNSL3",242316.46579,TRUE,1.61694568423333,8.31260443205,24.177039011,TRUE,FALSE,3.140999026,35.26460579,18.3882851191783
"ON","POSI3",238803.48,TRUE,1.28824142666667,-9.83176145225,108.170590755,FALSE,FALSE,0.460030485386667,5.7324832733,-7.86977738531774
"ON","TECN3",232152.906383333,TRUE,2.97202159356667,-0.2174185709525,22.5869174575,FALSE,FALSE,0.50197932827,-589.649925756667,-33.7960290773348
"ON","PATI3",224357.492,FALSE,2.697042182,9.71934671945,76.7496905835,TRUE,TRUE,0.587478839025,7.6843552533,NA
"ON","JOPA3",222422.866666667,FALSE,1.91240997226667,4.3962859693,129.012123965,TRUE,FALSE,0.47677236003,10.68662511135,NA
"ON","BBRK3",218208.36081,FALSE,1.4756796399,-42.0610339505,0,FALSE,FALSE,0.770215981193333,-1.62683247569333,-39.5839106393659
"ON","TESA3",211265.773333333,TRUE,0.93610445264,-0.636833386205,85.080297288,FALSE,TRUE,0.21686785194,8.41027396793333,-36.5106074715164
"ON","RDNI3",208835.55,TRUE,2.08625248173333,-11.394522115,50.9671388325,FALSE,FALSE,0.312851966653333,-2.8060735282,-24.0305733107957
"ON","ELEK3",207988.27,FALSE,2.00288735206667,36.664852099,145.86246565,FALSE,FALSE,1.2165472503,2.34243870400333,NA
"ON","WLMM3",194817.972933333,FALSE,3.2132575652,-0.9202302911065,0.83294438196,FALSE,FALSE,0.590024705023333,-451.086173971433,NA
"ON","FHER3",188500.494,TRUE,0.62211342056,-76.773653295,25.12401583,FALSE,FALSE,-0.229879023086667,0.19104327258,-5.13671529326781
"ON","ITEC3",172833.92,FALSE,2.8422789705,-59.5622961555,5.5016757125,FALSE,FALSE,5.1260171427,-7.6370204191,NA
"ON","ETER3",168801.01,FALSE,1.79869469003333,-199.83658267,69.250721492,FALSE,FALSE,0.775428611383333,-2.40671069859333,-30.8992885472222
"ON","TRPN3",167673.588323333,TRUE,6.98916797773333,15.459757661,0,TRUE,FALSE,3.2655771643,23.4354190513333,-27.934662369594
"ON","CTNM3",165122.42,FALSE,1.39742564416667,5.08757734125,98.647264107,FALSE,FALSE,0.21367223819,2.42258494882667,-8.94752859530631
"ON","UCAS3",164114.4706,TRUE,2.15709525006667,-3.30340461305,0,FALSE,FALSE,0.966112668083333,-22.1595218517333,-14.1584242777269
"ON","FRIO3",157836.067666667,TRUE,1.20127683546667,-33.491965761,1048.86317633,FALSE,FALSE,3.5676271813,-3.1446083167,-16.2194024190436
"ON","BMKS3",143832.8775,FALSE,28.690023072,3.6181043395,0,TRUE,FALSE,0.78365278915,15.2257601970667,8.01189352872842
"ON","MTSA3",127059.05266,FALSE,3.41884148786667,6.6669119912,12.0696107175,TRUE,FALSE,0.68186016258,9.2675389989,NA
"ON","CTSA3",123891.13,FALSE,1.21359470766667,11.42117276585,88.199720415,FALSE,TRUE,0.539114617083333,-2.50172214873333,3.04727325423162
"ON","IDNT3",123560.64,FALSE,7.70276803729,361.7645352,0,TRUE,FALSE,29.7865863670333,-0.41492141286,-9.1563227469642
"ON","SLED3",122002.286666667,TRUE,1.25954558203333,-15.503874661,78.664907497,FALSE,FALSE,0.374217228423333,-3.11201394316667,-27.967675007553
"ON","BRIN3",116167.83485,TRUE,2.8681298937,-36.068171126,0,FALSE,TRUE,0.417381814983333,-1.2321833601,-47.3997714603551
"ON","GPCP3",102363.27933,FALSE,1.30636280556667,65.648924441,79.1274599525,FALSE,TRUE,2.75015242004667,1.52025452122667,-9.10005932522862
"ON","ECPR3",94947.3066666667,FALSE,0.078338358795,35.187528589,12.4421169085,FALSE,FALSE,0.74201121157,2.11860498415,NA
"ON","RSID3",78556.20608,TRUE,0.785727449616667,-142.788543907,963.178851895,FALSE,TRUE,0.301787043541667,-0.238712878233333,-44.490236263546
"ON","CEDO3",68018.5649066667,FALSE,0.890393301013333,49.216663731,146.22517584,FALSE,FALSE,0.77695687183,1.330044496,NA
"ON","CRDE3",61845.6424866667,TRUE,8.37902874516667,-3.78370685415,0,FALSE,FALSE,0.33674477677,-7.79979444033333,-19.9720882081091
"ON","BAHI3",56753.2284666667,TRUE,6.7005797704,-5.66819588025,0.194680302555,FALSE,FALSE,1.30386198975,-19.509474123,12.1737643921836
"ON","BTTL3",51692.315904,FALSE,0.871432089093333,-79.1906474295,256.924912545,FALSE,FALSE,3.40831261113,-4.8770084651,-32.7391627748563
"ON","LUPA3",30218.66309,FALSE,1.53988535860333,-10.9256849601,156.290996995,FALSE,FALSE,0.49030174997,-0.193503543173333,-57.1721344720724
"ON","DTCY3",23368.233,FALSE,0.84040477036,1790.960452,2237.904992535,FALSE,TRUE,49.109796123,-68.0752197135667,-16.062167251327
"ON","LIQO3",21794.90708,TRUE,1.35624523576667,-462.75240908,-33.99631793,FALSE,FALSE,1.03658333732133,-2.97099071518967,-67.1081685927973
"ON","SPRI3",20719.6288343333,FALSE,18.9073303972667,-43.11733122,0,FALSE,FALSE,0.44160772113,-2.87890717745333,NA
"ON","TCNO3",12984.5066666667,FALSE,0.324577719606667,-480.31898339,1161.80494416,FALSE,FALSE,3.68702067178333,-6.09579332447667,3.91870285857097
"ON","JBDU3",2935.67587333333,FALSE,0.056691622771,105.66476566,-115.4893022125,FALSE,FALSE,-0.810010855463,-0.643920159702,-53.2321240116377
"ON","BKBR3",3573121.56665,TRUE,1.65817454333667,1.16872543339,28.1012427005,FALSE,NA,2.2001268144,340.316723795,NA
"ON","CAML3",2895125.6165,TRUE,2.84500179815,11.561762506,67.602304312,NA,NA,1.55320538955,11.382039991,NA
"ON","CRFB3",29324548.7605,TRUE,1.0632785733,13.87713282,18.6934582785,TRUE,NA,2.3789239044,16.642504688,NA
"ON","HAPV3",16395789.181,TRUE,0.93670819863,137.83768324,0.09065727864,NA,NA,4.8721299592,NA,NA
"ON","PARD3",3244990.045,TRUE,1.5382419251,23.6224545375,49.3293353845,TRUE,NA,5.97038365295,24.993964286,NA
"ON","GNDI3",12506750.681,TRUE,1.22938865565,17.626745079,82.556810028,NA,NA,6.9476583093,NA,NA
"ON","BRDT3",20445750,TRUE,2.32318122856667,15.123625097,54.2418206835,FALSE,NA,2.3857632453,15.960616734,NA
"ON","ATOM3",62136.72,FALSE,20.8022691163333,NA,NA,FALSE,FALSE,-26.2154962495,17.582081181,29.0561021655572
"ON","BNBR3",2873855.54773333,FALSE,1.19033259556667,17.781889625,NA,TRUE,FALSE,0.803845367843333,4.311421928,23.8178000305879
"ON","ITUB3",243475737.09,TRUE,1.35579236423333,17.529469973,NA,TRUE,FALSE,1.8877878748,9.8446434653,17.9716295886737
"ON","BEES3",1047996.19399667,FALSE,0.89147092593,12.36357886,NA,TRUE,TRUE,0.765610125386667,6.13651768376667,17.2534663557445
"ON","BBAS3",84635774.7926667,TRUE,0.790328700933333,12.968510134,NA,TRUE,FALSE,0.881014651323333,8.38542944786667,13.3025231893635
"ON","BBSE3",55032950.6443333,TRUE,NA,44.601070696,NA,TRUE,FALSE,6.26329931133333,13.633026132,12.7271275844325
"ON","MNDL3",45680.2865333333,FALSE,0.31582325679,NA,-106.694891015,FALSE,FALSE,-0.410666977196667,-0.806991889343333,11.0100846519893
"ON","BBDC3",180376797.156667,TRUE,0.982059412693333,13.7148657605,NA,TRUE,FALSE,1.61931843736667,11.574240232,9.15793265038653
"ON","BAZA3",732749.48435,FALSE,0.598184677096667,2.39692112795,NA,FALSE,FALSE,0.383237938686667,14.0070262258,-2.09006455497132
"ON","BRIV3",496102.505506667,FALSE,1.46744373286667,4.7239830356,NA,TRUE,FALSE,0.33670160721,6.61960116306667,-2.13859953507184
"ON","RPMG3",442434.283333333,FALSE,0.2706376585,NA,-2.0582010173,FALSE,FALSE,-0.196173958963333,-1.01493623413333,-3.58074959981441
"ON","CRIV3",415760.549443333,FALSE,3.22667795433333,8.0588732158,NA,TRUE,TRUE,0.450602376136667,6.8051834975,-5.22034094832164
"ON","BMEB3",250080.66,FALSE,2.1273716798,4.58182958095,NA,TRUE,FALSE,0.36047274853,10.2740643436,-15.9244753615656
"ON","FRTA3",25539.7732,FALSE,0.446116705110333,NA,-54.08901970505,FALSE,FALSE,-0.53218723605,-1.22545034905333,-16.9460572963052
"ON","MNPR3",19075.3333333333,FALSE,0.086321576936,NA,-0.4327850515,FALSE,FALSE,-0.0670480438266667,-0.988536800996667,-18.4806890394077
"ON","INEP3",29453.1427033333,FALSE,0.258060116453333,NA,-50.670483312,FALSE,FALSE,-0.0255535737443333,-0.081939063314,-22.0186685725504
"ON","AELP3",634902.26,FALSE,1.39795392737,NA,0,FALSE,FALSE,-267.930001542667,5.4583810801,-22.6460484211292
"ON","PLAS3",26059.3666666667,FALSE,0.109115716862333,NA,-131.49989109,FALSE,FALSE,-0.103817734857,-0.306911783023333,-24.4796276859196
"ON","IGBR3",14672.4946133333,FALSE,0.0749258471243333,NA,-106.28453833,FALSE,FALSE,-0.0184074583026667,0.173169567346667,-33.6043450190079
"ON","TOYB3",25302.5566666667,FALSE,0.279725582906667,NA,-1.64954233845,FALSE,FALSE,-1.25920344025,-1.12963227260333,-34.4234638634025
"ON","FJTA3",118567.252483333,TRUE,0.727902578473333,NA,-156.094223065,FALSE,FALSE,-0.35747739095,-0.54445425598,-35.0963951763244
"ON","LOGN3",80656.59,TRUE,1.11758198246667,NA,-335.337583605,FALSE,FALSE,-0.09472839418,-0.486096373616667,-40.3422303016995
"ON","OSXB3",30000.80214,FALSE,0.037103994949,NA,-103.27468096,FALSE,FALSE,-0.00943218380926667,-0.0393133862606667,-44.1368219442851
"ON","OGXP3",112936.98632,TRUE,0.342082994703567,NA,0,FALSE,TRUE,NA,NA,-46.5605955252404
"ON","CCXC3",14006.4898133333,TRUE,0.388121501456667,NA,0,FALSE,FALSE,-0.42437294663,-2.43975113962267,-47.4154000148128
"ON","VIVR3",28240.36,FALSE,0.764529669356667,NA,-719.97215128,FALSE,FALSE,-0.266831002671333,-0.081057698958,-58.0610466331493
"ON","MMXM3",23270.2933333333,FALSE,0.1506556306,NA,-29.5314021355,FALSE,FALSE,-0.047015126411,-0.271550842962333,-62.7801693442083
"ON","PDGR3",75826.4366666667,FALSE,0.54715234781,NA,-45.3207809205,FALSE,FALSE,-0.0225475428693333,0.242599289994,-63.1097332039122
"ON","BPHA3",363367.35476,FALSE,0.0918963354006667,NA,-74.990608085,FALSE,FALSE,0.411711712956667,-0.368910546556667,-68.5625234982658
"ON","QVQP3B",NA,FALSE,NA,-139.84375,0,FALSE,FALSE,NA,NA,NA
"ON","EALT3",71577.5,FALSE,1.24981314216667,31.274745908,63.8909270735,FALSE,FALSE,1.2555274795,NA,NA
"ON","ADHM3",17419.3099733333,TRUE,0.129349919133,NA,0,FALSE,FALSE,-2.92207845846667,-4.8305498515,NA
"ON","ANDG3B",NA,FALSE,1.22093017506667,-6.6066929725,15.256021873,TRUE,FALSE,NA,NA,NA
"ON","CANT3B",NA,FALSE,1.36839093197,NA,1044.471185725,FALSE,FALSE,NA,NA,NA
"ON","ALEF3B",NA,FALSE,851.469744686667,-374.606339225,0,FALSE,FALSE,NA,NA,NA
"ON","APTI3",63752.5,FALSE,2.8384684279,-11.1810952085,27.557863036,FALSE,FALSE,NA,NA,NA
"ON","FRRN3B",NA,FALSE,1.7452250256,15.5644375315,233.657308055,TRUE,FALSE,NA,NA,NA
"ON","AZEV3",27270,FALSE,0.752501560933333,NA,-41.1392569905,FALSE,FALSE,NA,NA,NA
"ON","BPAN3",1656060.6035,FALSE,0.779090220393333,6.28738068085,NA,FALSE,FALSE,NA,NA,NA
"ON","BGIP3",452795.3161,FALSE,1.06021649708333,26.0819491,NA,TRUE,TRUE,1.180179452395,5.31097533565,NA
"ON","BPAR3",NA,FALSE,0.895907130793333,26.084924769,NA,TRUE,TRUE,NA,NA,NA
"ON","BDLL3",45786.6666666667,FALSE,0.908728278383333,-51.585915335,102.7229516855,FALSE,FALSE,NA,NA,NA
"ON","BALM3",82996.1666666667,FALSE,2.08031722976667,0.99076475513,30.1482838445,TRUE,FALSE,NA,NA,NA
"ON","BETP3B",NA,FALSE,538.5,-6.2491846578,0,FALSE,FALSE,NA,NA,NA
"ON","BOBR3",176432.116666667,FALSE,0.552182389083333,NA,-159.945175515,FALSE,TRUE,NA,NA,NA
"ON","BNPA3B",NA,FALSE,5.57349013914667,12.5868064655,0,TRUE,FALSE,NA,NA,NA
"ON","HCBR3",NA,FALSE,0.727265228603333,NA,-833.072363625,FALSE,FALSE,NA,NA,NA
"ON","BSLI3",728258.24,FALSE,0.770990729486667,21.46862124,NA,TRUE,TRUE,NA,NA,NA
"ON","BRQB3",NA,FALSE,2.04221115363333,10.9222190146,2.2839184315,FALSE,FALSE,NA,NA,NA
"ON","BPAC3",19871037.666,FALSE,1.20401894576667,12.366245654,NA,TRUE,FALSE,1.14180638105,9.35199335795,NA
"ON","CABI3B",NA,FALSE,4.19324009323333,-174.6024233255,0,FALSE,FALSE,NA,NA,NA
"ON","CACO3B",NA,FALSE,3.75578769056667,-214.020315422,0,FALSE,FALSE,NA,NA,NA
"ON","CAMB3",38036,FALSE,0.732896971136667,546.063783005,1040.3629817,FALSE,FALSE,NA,NA,NA
"ON","CPTP3B",NA,FALSE,1.23349512695,NA,0,FALSE,NA,NA,NA,NA
"ON","CASN3",NA,FALSE,1.35093207063333,-10.62139289825,94.251546865,FALSE,FALSE,NA,NA,NA
"ON","CEED3",287683.36816,FALSE,0.503953882536667,NA,-47.9174626305,FALSE,FALSE,-0.210579293073333,-1.61666066631,NA
"ON","CEGR3",NA,FALSE,0.744347829206667,25.951886158,67.517561016,TRUE,TRUE,NA,NA,NA
"ON","GPAR3",294966,FALSE,7.27468950316667,NA,-0.232894183935,TRUE,FALSE,-0.161947390075,2.06841589999,NA
"ON","CEPE3",1292660.13846667,FALSE,0.8273295788,6.06253788225,224.746754415,FALSE,FALSE,NA,NA,NA
"ON","MAPT3",3216.1325,FALSE,0,NA,0,FALSE,TRUE,NA,NA,NA
"ON","CMSA3",NA,FALSE,209.200872136633,-150.6249329315,0,FALSE,FALSE,NA,NA,NA
"ON","CNSY3",NA,FALSE,0.422817640146667,-2.852847201,131.487053555,FALSE,TRUE,NA,NA,NA
"ON","CRTE3B",NA,FALSE,1.34566700026667,24.5206648475,26.0367370195,TRUE,TRUE,NA,NA,NA
"ON","CALI3",NA,FALSE,2.3873408229,12.16977403935,0,TRUE,FALSE,NA,NA,NA
"ON","CORR3",3357.185,FALSE,32.6124208276667,-112.587646464,0,FALSE,FALSE,NA,NA,NA
"ON","CTCA3",NA,FALSE,2.75169219576667,2.8839452754,34.079557267,TRUE,NA,NA,NA,NA
"ON","EKTR3",3982398.75996667,FALSE,1.34704794003333,18.0332706915,180.500393785,TRUE,FALSE,NA,NA,NA
"ON","ETRO3B",NA,FALSE,34.812970329,-20.6322551765,0,FALSE,FALSE,NA,NA,NA
"ON","EMAE3",396318.153333333,FALSE,2.84156660393333,15.881188959,10.1039392293,TRUE,FALSE,NA,NA,NA
"ON","ESTR3",9376.96333333333,FALSE,0.201744921253333,NA,-12.208420723,FALSE,FALSE,NA,NA,NA
"ON","BAUH3",53873.6333333333,FALSE,1.429124619,19.774792296,0.81015144671,TRUE,TRUE,NA,NA,NA
"ON","FBMC3",1923.9,FALSE,0.462924454813333,NA,-18.634448629,FALSE,FALSE,NA,NA,NA
"ON","FNCN3",NA,FALSE,8.11101725606667,-7.53287987645,NA,FALSE,TRUE,NA,NA,NA
"ON","FLEX3",NA,FALSE,0.984288660873333,5.86170363275,152.50204704,FALSE,NA,NA,NA,NA
"ON","FTRT3B",NA,FALSE,82.2157696667353,-0.05105771582,0,FALSE,FALSE,NA,NA,NA
"ON","OPGM3B",NA,FALSE,20.9324779553333,2.350498158425,0,FALSE,FALSE,NA,NA,NA
"ON","HBTS3",76022.7214633333,FALSE,0.942106103906667,-33.447517563,21.5575671945,FALSE,FALSE,NA,NA,NA
"ON","HAGA3",30199.5558666667,FALSE,1.92826700073333,NA,-62.1838484985,FALSE,FALSE,-0.71705793947,-42.328388619,NA
"ON","HETA3",3405.09332333333,FALSE,0.0681628905776667,NA,-84.0950604315,FALSE,FALSE,NA,NA,NA
"ON","HOOT3",51074.16,FALSE,0.165924529358333,NA,-4.44557237325,FALSE,FALSE,NA,NA,NA
"ON","IGSN3",NA,FALSE,1.59971223023,9.11874881375,270.9061912,FALSE,FALSE,NA,NA,NA
"ON","CATA3",NA,FALSE,1.97612444493333,-9.5003877554,47.5492359835,FALSE,FALSE,NA,NA,NA
"ON","IDVL3",195159.70309,TRUE,1.15039388143333,-126.266856695,NA,FALSE,FALSE,0.845428603923333,-1.25558363519333,NA
"ON","INNT3",NA,FALSE,7.0207923539,158.29168305,261.955233585,TRUE,NA,NA,NA,NA
"ON","IVPR3B",NA,FALSE,0.413726080816667,-45.4568470905,487.06997071,FALSE,FALSE,NA,NA,NA
"ON","FIGE3",NA,FALSE,270.853719449,5.0514608471,0,TRUE,FALSE,NA,NA,NA
"ON","IRBR3",14455266.369,TRUE,NA,27.285411039,NA,TRUE,NA,4.08004420255,14.7743714035,NA
"ON","CTKA3",23334.6733333333,FALSE,0.369662266646667,NA,-188.756060735,FALSE,FALSE,-0.29644315983,-0.64249969602,NA
"ON","LTEL3B",NA,FALSE,12.0389692227667,7.78619575425,0,TRUE,TRUE,NA,NA,NA
"ON","LHER3",NA,FALSE,8.0277873898,0.85020622044,0,TRUE,FALSE,NA,NA,NA
"ON","SPRT3B",NA,FALSE,0.1861515185854,-6214.7051114,0,FALSE,FALSE,NA,NA,NA
"ON","MSRO3",NA,FALSE,0.792223163046667,0.26950785177,193.091405945,FALSE,FALSE,NA,NA,NA
"ON","MGEL3",21205.1106666667,FALSE,2.27666204463333,NA,-175.604765825,FALSE,FALSE,NA,NA,NA
"ON","MEND3",38936.9229793333,FALSE,0.00548973328966667,NA,-85.4060044915,FALSE,FALSE,NA,NA,NA
"ON","MNZC3B",NA,FALSE,0.786452578673333,8.1678548322,1.4664112274,TRUE,FALSE,NA,NA,NA
"ON","MERC3",117785.4,FALSE,0.788062994223333,13.279111327,NA,TRUE,TRUE,NA,NA,NA
"ON","BMIN3",74149.19,FALSE,2.485743411,-10.8608754892,NA,FALSE,FALSE,0.656303453955,19.23552410265,NA
"ON","MTIG3",6722.63712,FALSE,0.813454884413333,-17.58015356946,149.039668975,FALSE,TRUE,NA,NA,NA
"ON","MMAQ3",NA,FALSE,3.2301476523,9.9046378285,0,TRUE,FALSE,NA,NA,NA
"ON","MRSA3B",1615000,FALSE,0.606603869453333,12.306558675,73.110895703,TRUE,TRUE,NA,NA,NA
"ON","NEOE3B",NA,FALSE,0.9732339739,3.94626333945,119.56096495,TRUE,FALSE,NA,NA,NA
"ON","NEWT3B",NA,FALSE,1062.33333333333,1.9096695193,0,TRUE,FALSE,NA,NA,NA
"ON","NORD3",NA,FALSE,0.00992951172226667,NA,-27.7107181625,FALSE,TRUE,NA,NA,NA
"ON","NRTQ3",NA,FALSE,2.4393945407,15.100488209,0,TRUE,FALSE,NA,NA,NA
"ON","NUTR3",3675.2275,FALSE,0.62813463097,NA,-58.7917210375,FALSE,TRUE,-0.222752698685,-0.34554842265,NA
"ON","ODER3",129913.37,FALSE,1.59140791343333,8.12247433655,61.6216435255,TRUE,FALSE,NA,NA,NA
"ON","OPHE3B",NA,FALSE,60.2074074073333,-54.156676596505,454.382764855,FALSE,FALSE,NA,NA,NA
"ON","PCAR3",18999525.6,FALSE,1.16469323763333,7.73709744755,39.0598113975,FALSE,FALSE,NA,NA,NA
"ON","PACF3",NA,FALSE,50276.9504598377,3.81401761355,0,FALSE,FALSE,NA,NA,NA
"ON","PTNT3",132448.15192,FALSE,1.33767600636667,16.872467306,53.3372210525,TRUE,FALSE,NA,NA,NA
"ON","PINE3",389118.820623333,FALSE,1.10571301583333,-27.002300021,NA,FALSE,FALSE,NA,NA,NA
"ON","PPAR3",NA,FALSE,81.7892963322667,1.806260174175,0,TRUE,FALSE,NA,NA,NA
"ON","PRNR3",NA,FALSE,1.04527088205667,-12.748084255,108.5861725565,FALSE,FALSE,NA,NA,NA
"ON","PRPT3B",NA,FALSE,560.788013596667,-372.17408431,0,FALSE,FALSE,NA,NA,NA
"ON","QUSW3",NA,FALSE,1.01818899539667,-11.9749239915,30.2064257395,FALSE,FALSE,NA,NA,NA
"ON","RCSL3",29148.42,FALSE,0.0221422173796667,NA,-5.9725389989,FALSE,FALSE,-0.490738115573333,-1.01102112675333,NA
"ON","RSUL3",19822,FALSE,0.360097317746667,NA,-66.899909762,FALSE,TRUE,NA,NA,NA
"ON","SNSY3",4629.84,FALSE,0.91798975773,NA,-7.47325344445,FALSE,FALSE,NA,NA,NA
"ON","SHUL3",385877.31694,FALSE,2.86874480146667,9.04953750345,85.418608183,TRUE,FALSE,NA,NA,NA
"ON","SLCT3B",NA,FALSE,1.20933712814,NA,0,FALSE,NA,NA,NA,NA
"ON","SMFT3",NA,FALSE,1.47155455716667,8.0644246883,217.040746565,FALSE,NA,NA,NA,NA
"ON","SOND3",37416.3,FALSE,2.77456139,6.4789267439,0,FALSE,TRUE,NA,NA,NA
"ON","AHEB3",NA,FALSE,0.744992272213333,-36.1442455935,0,FALSE,FALSE,NA,NA,NA
"ON","STTR3",NA,FALSE,2.917699532,16.529206402,41.7654855435,TRUE,NA,NA,NA,NA
"ON","STKF3",NA,FALSE,1.32610015953333,4.22633416335,48.0992428835,FALSE,TRUE,NA,NA,NA
"ON","OPSE3B",NA,FALSE,824.295362986667,-408.689251595,0,FALSE,FALSE,NA,NA,NA
"ON","OPTS3B",NA,FALSE,1086.08333333333,-0.62196067341,0,FALSE,FALSE,NA,NA,NA
"ON","NEMO3",NA,FALSE,2.3296236958,8.10748653673,136.00603202,FALSE,TRUE,NA,NA,NA
"ON","TEKA3",3525.31,FALSE,0.0273562154863333,NA,-32.540878949,FALSE,FALSE,-0.0023234817372,-0.022719878432,NA
"ON","TKNO3",95824.74,FALSE,4.05323320223333,-9.2067905648,3.43683360575,FALSE,FALSE,NA,NA,NA
"ON","TXRX3",9740.47,FALSE,0.130924158483,NA,-42.2371142075,FALSE,TRUE,-0.040173254329,0.09178675376,NA
"ON","LUXM3",60273.6,FALSE,0.654159569833333,4.4649884595,43.077845512,TRUE,FALSE,NA,NA,NA
"ON","UPKP3B",NA,FALSE,2.7197650856,15.2126419035,0,TRUE,FALSE,NA,NA,NA
"ON","MWET3",6025.36666666667,FALSE,0.30340727894,NA,-50.1084201105,FALSE,TRUE,-0.097276791726,1.4910888637,NA
"ON","CSAB3",405619.2,FALSE,NA,7.02336018265,NA,TRUE,FALSE,2.0872511231,32.7072367153667,NA
"ON","BRSR3",6548449.8362,TRUE,1.42958911676667,16.3260230745,NA,TRUE,FALSE,1.08362599082667,7.64033634073333,NA
